city,area,name,address,rating,total_ratings,maps_link,category
Saraikela,Jail Rd,DK English Medium School,"Jail Rd, Saraikela, Jharkhand 833219, India",4.8,11,https://www.google.com/maps/place/?q=place_id:ChIJH7H6ivKN9TkRTUokL9ED2Kw,schools
Saraikela,behind SDO court,"ST.FRANCIS DE SALES SCHOOL, SERAIKELA, JAMSHEDPUR","behind SDO court, Saraikela, Jharkhand 833219, India",,,https://www.google.com/maps/place/?q=place_id:ChIJcfMz5Cvz9TkRHlcdYblncuc,schools
Saraikela,9JM2+VPQ,DAV CENTENARY PUBLIC SCHOOL,"9JM2+VPQ, TOWNSHIP, Bhawanathpur, Sinduria, Jharkhand 822112, India",,,https://www.google.com/maps/place/?q=place_id:ChIJ____P_SfjjkRiaBX39vLE0A,schools
Saraikela,9JM2+VHX,DAV CENT. PUBLIC SCHOOL,"9JM2+VHX, Sinduria, Jharkhand 822112, India",,,https://www.google.com/maps/place/?q=place_id:ChIJ5cBdkfkfjDkRqWWpiRDsUYk,schools
Saraikela,5J7F+2M4,DAV SCHOOL,"5J7F+2M4, Neuri, Jharkhand 835204, India",,,https://www.google.com/maps/place/?q=place_id:ChIJr-Yxdjep9TkRW9hVQsVDojA,schools
Saraikela,Poradih,Kendriya Vidyalaya Seraikella Kharsawan,"Poradih, Saraikela, Jharkhand 833219, India",,,https://www.google.com/maps/place/?q=place_id:ChIJh2dIVFXz9TkRuRiOUntJnrY,schools
Saraikela,PW2P+JHQ,Bal Vikas Shiksha Niketan,"PW2P+JHQ, Saraikela, Jharkhand 833219, India",3.8,30,https://www.google.com/maps/place/?q=place_id:ChIJJd7Hbi7z9TkRoM-qfECsePg,schools
Saraikela,5PP6+385,DAV BUNDU,"5PP6+385, Sonahatu Rd, Sarmali, Jharkhand 835204, India",,,https://www.google.com/maps/place/?q=place_id:ChIJWaEhzyav9TkRlijSUO5_KCc,schools
Saraikela,Ward No. 7,KVPSDSS GIRLS HIGH SCHOOL SERAIKELLA,"Ward No. 7, Seraikella, Saraikela, Jharkhand 833219, India",,,https://www.google.com/maps/place/?q=place_id:ChIJtaOZMi3z9TkRLJ08T3Dm6MM,schools
Saraikela,PW4H+26X,R P Singh Deo Public School Seraikella,"PW4H+26X, Saraikela, Kharsawan, Jharkhand 833219, India",,,https://www.google.com/maps/place/?q=place_id:ChIJr9G1MACN9TkR0s2lX-Uuamw,schools
Saraikela,PW6W+533,"N R DISTRICT CM SCHOOL OF EXCELLENCE, SERAIKELLA","PW6W+533, Jharkhand State Highway 5, Saraikela, Jharkhand 833219, India",5,1,https://www.google.com/maps/place/?q=place_id:ChIJ0-hhbQDz9TkRf9Q69An5P5Q,schools
Saraikela,anjani nagar,"Esteem Public School, Seraikela, Jamshedpur","anjani nagar, Saraikela, Jharkhand 833219, India",,,https://www.google.com/maps/place/?q=place_id:ChIJefsoZfXz9TkR8jcLe0ea_9A,schools
Chirkunda,Sunny Hotel,Dav public school nirsha,"Sunny Hotel, Egarkunr, Jharkhand 828203, India",,,https://www.google.com/maps/place/?q=place_id:ChIJU6ct7tnd9jkRyShp8ok5oiw,schools
Chirkunda,near DPS School,Delhi Public School,"near DPS School, Lohar Kulli, Dhanbad, Jharkhand 826007, India",,,https://www.google.com/maps/place/?q=place_id:ChIJgzItFMi99jkRqFba3fUvcSE,schools
Chirkunda,Sabalpur Rd,"DPS JUNIOR - DELHI PUBLIC SCHOOL JUNIOR, DHANBAD","Sabalpur Rd, Bank Colony, Bhuiphore, Dhanbad, Kalakusuma, Jharkhand 826008, India",4.5,21,https://www.google.com/maps/place/?q=place_id:ChIJGefmxWW79jkRd6WBBJoZF2E,schools
Chirkunda,PQVW+972,Smt Ginia Devi Modern ketan School,"PQVW+972, NH 2, Chirkunda, Jharkhand 828202, India",,,https://www.google.com/maps/place/?q=place_id:ChIJmSIEwZHd9jkRqzwJycxQmiY,schools
Chirkunda,QQFW+XJH,"De Nobili School, Maithon","QQFW+XJH, Amtalla, Maithon, Jharkhand 828207, India",,,https://www.google.com/maps/place/?q=place_id:ChIJd5xXyjzd9jkRnUDO7lkNRHs,schools
Chirkunda,PO,"Kendriya Vidyalaya, Maithon","PO, Maithon Dam, Kalipahari, Maithon, Jharkhand 828207, India",,,https://www.google.com/maps/place/?q=place_id:ChIJ8Q6QlDTc9jkRtlhVLB0z2tw,schools
Barhi,Grand Trunk Rd,D.A.V PUBLIC SCHOOL BARHI,"Grand Trunk Rd, near Sdo Office, Barhi, Konra, Jharkhand 825405, India",,,https://www.google.com/maps/place/?q=place_id:ChIJPZ0N2SJw8zkRi12TEYcImNE,schools
Barhi,8C37+HP5,Delhi Public School Barhi,"8C37+HP5, Barhi, Jharkhand 825405, India",4.5,10,https://www.google.com/maps/place/?q=place_id:ChIJsSyPFLhv8zkRs5IjbeVCIDI,schools
Barhi,2FG5+WQ8 Bsf,Kendriya Vidyalaya BSF Hazaribagh,"2FG5+WQ8 Bsf, Camp, Meru, Hazaribagh, Jharkhand 825317, India",,,https://www.google.com/maps/place/?q=place_id:ChIJTdWTGiVW5kcR6f-cybO3Ogs,schools
Madhupur,Bhandar Kola,GD DAV (Sr.) PUBLIC SCHOOL,"Bhandar Kola, Satar, FM2V+2PV, Road, Deoghar, Bhandar Kola, Jharkhand 814114, India",,,https://www.google.com/maps/place/?q=place_id:ChIJyT9fpK898TkRq4UFz20jyyM,schools
Madhupur,4V9F+26H,"D.A.V. Public School, Chitra","4V9F+26H, Bhawanipur, Chitra, Jharkhand 814146, India",,,https://www.google.com/maps/place/?q=place_id:ChIJuQMY5M0q8TkRqsquPFuWUrw,schools
Madhupur,Jatindra Nath Rd,Geeta Devi DAV Public School(Jr. Wing),"Jatindra Nath Rd, Castairs Town, Bompas Town, Deoghar, Jharkhand 814112, India",,,https://www.google.com/maps/place/?q=place_id:ChIJmXpna4c98TkR0GXPHjxZ3JQ,schools
Madhupur,Mundro,DAV MOTI PUBLIC SCHOOL MUNDRO,"Mundro, 4QV6+9G4, Bagodar, Mundro, Jharkhand 825320, India",,,https://www.google.com/maps/place/?q=place_id:ChIJk82MSi-G8zkRY0rSe_ZGdew,schools
Madhupur,FQH3+634,D.A.V PUBLIC SCHOOL MAHESHPUR,"FQH3+634, Anapur, Jharkhand 816106, India",,,https://www.google.com/maps/place/?q=place_id:ChIJk9dOChQT-jkR_4_r28cEOt0,schools
Madhupur,6866+2R6,BNS DAV Public School,"6866+2R6, Bulaki Rd, Sirsia, Giridih, Jharkhand 815302, India",,,https://www.google.com/maps/place/?q=place_id:ChIJBfoTLJFW8TkRqA8zvaFt2H8,schools
Madhupur,Q723+4G4,"D.A.V Public School, Mahuda","Q723+4G4, Mahuda, Machhiara, Jharkhand 828305, India",,,https://www.google.com/maps/place/?q=place_id:ChIJu7sYBtkf9DkRWHZpweSO8iA,schools
Madhupur,Vill- Rajabhita,KENDRIYA VIDYALAYA MADHUPUR,"Vill- Rajabhita, 7JH8+545, Madhupur, Rajabihta, Jharkhand 815353, India",,,https://www.google.com/maps/place/?q=place_id:ChIJhRgbcDI38TkRV4NFIYvYDP4,schools
Madhupur,Village - Dumatanr,Delhi Public School Deoghar,"Village - Dumatanr , Near Lakra Mouja, Plot no 06, Dumatanr, Jharkhand 814113, India",,,https://www.google.com/maps/place/?q=place_id:ChIJud7heS8X8TkRBfJCzzQQb3E,schools
Madhupur,7JQ6+GF7,International Delhi Public School Madhupur,"7JQ6+GF7, Madhupur, Paharpur, Jharkhand 815353, India",,,https://www.google.com/maps/place/?q=place_id:ChIJOUGmIwA38TkRwjoWyY2fphc,schools
Madhupur,GP4H+3P2,DELHI PUBLIC SCHOOL Deoghar,"GP4H+3P2, Amgariya, near Delhi public school, Amgariya, Deoghar, Jharkhand 814157, India",,,https://www.google.com/maps/place/?q=place_id:ChIJTfVXw7gX8TkRHoVRrJCMG10,schools
Madhupur,Harsingh Raidih,Delhi Public School,"Harsingh Raidih, state Highway, Tundi Rd, Harsingh Raidih, Jharkhand 815302, India",,,https://www.google.com/maps/place/?q=place_id:ChIJH5KluyNU8TkRbmxydlzq-as,schools
Madhupur,6MQX+22H,Dps International School,"6MQX+22H, Gorkata, Jharkhand 815353, India",,,https://www.google.com/maps/place/?q=place_id:ChIJZwVVMQgx8TkRQYRg_pijQjA,schools
Garhwa,5R77+R84,D A V Modal School,"5R77+R84, Garhwa, Jharkhand 822114, India",4.5,10,https://www.google.com/maps/place/?q=place_id:ChIJ-978BlcOjDkR6e9_sBjk05U,schools
Garhwa,5R75+9QH,B.p Dav School Dress,"5R75+9QH, Pathan Toli Muhalla, Garhwa, Jharkhand 822114, India",2.9,8,https://www.google.com/maps/place/?q=place_id:ChIJZ2b4z1UOjDkRlDQrODrkFaM,schools
Garhwa,More,"B.P.DAV Public School, Garhwa","More, Pharatiya, Jharkhand 822124, India",,,https://www.google.com/maps/place/?q=place_id:ChIJWTyIB-ANjDkR1AN6un3O6eY,schools
Garhwa,Sahijana Rd,DAV MODEL SCHOOL,"Sahijana Rd, Chinia More, Nehru Nagar, Pipra Khurd, Garhwa, Jharkhand 822114, India",,,https://www.google.com/maps/place/?q=place_id:ChIJtxgoIFcPjDkRl17bLV1ELdI,schools
Garhwa,2017,Junior DPS,"2017, Kalyanpur, Jharkhand 822114, India",5,6,https://www.google.com/maps/place/?q=place_id:ChIJRUQiUlIPjDkRjW4eT0myrmI,schools
Garhwa,Near Tapej,Delhi Public School Chatra,"Near Tapej , Turaag, 6W85+8MR, Distt, Tunrag, Jharkhand 825401, India",3.8,35,https://www.google.com/maps/place/?q=place_id:ChIJZ7djYLGtjDkRfCmjVwecXXk,schools
Garhwa,By Pass Road,G.N.CONVENT SCHOOL,"By Pass Road, near Danro River, Sanghat Mohalla, Garhwa, Jharkhand 822114, India",4.1,49,https://www.google.com/maps/place/?q=place_id:ChIJmbNuNlYOjDkRvLgCqE939wI,schools
Garhwa,V24M+PF8,Dps TANDWA ( DELHI PUBLIC SCHOOL),"V24M+PF8, Koshaha Garilong road, Koshaha, Tandwa, Jharkhand 825321, India",,,https://www.google.com/maps/place/?q=place_id:ChIJ1ep32QCx9DkRxZL02nYOdGg,schools
Garhwa,dipwan garhwa,J P S CENTRAL SCHOOL GARHWA,"dipwan garhwa, 5Q6X+JM2, Patel Nagar, New Delhi, Garhwa, Jharkhand 822114, India",,,https://www.google.com/maps/place/?q=place_id:ChIJ_55z-qkPjDkRdf6V-3-SJVo,schools
Garhwa,Piprakala,Kendriya Vidyalaya Garhwa,"Piprakala, Gaytri Nagar, 4RXF+7FR, Garhwa, Jharkhand 822114, India",,,https://www.google.com/maps/place/?q=place_id:ChIJUR6uC-0OjDkRQ3GkfQXUO14,schools
Khunti,37GP+M2C,D A V School,"37GP+M2C, DAV Rd, Mishra Colony, Khunti, Jharkhand 835210, India",,,https://www.google.com/maps/place/?q=place_id:ChIJoT8YU8wX9TkRujMYWkiVE1Y,schools
Khunti,88M2+54H,Delhi Public School,"88M2+54H, Bypass Rd, Near Vivekanand Auditorium, SAIL Twp, Dhurwa, Ranchi, Jharkhand 834004, India",,,https://www.google.com/maps/place/?q=place_id:ChIJ4x9vLKDg9DkRhq3Z0iE73as,schools
Khunti,Maidan Toli,Dani Public School,"Maidan Toli, Khunti, Jharkhand 835210, India",,,https://www.google.com/maps/place/?q=place_id:ChIJ00j4ji4W9TkRBioYcU79ln8,schools
Khunti,27XP+QGM,DSE Office Khunti,"27XP+QGM, NH 20, Martin Bunglow Area, Khunti, Jharkhand 835210, India",4,3,https://www.google.com/maps/place/?q=place_id:ChIJo4Q2UV0X9TkReb3BXm0bLN4,schools
Khunti,D.A.V. road,"1st Step Play School,Khunti","D.A.V. road, Datiya Rd, opposite Hutubdag Mandir, Sonnar Colony, Khunti, Jharkhand 835210, India",4.8,154,https://www.google.com/maps/place/?q=place_id:ChIJI7hyfaMX9TkRs3z-au1BZx0,schools
Khunti,37CH+QP8,Springdales Public School,"37CH+QP8, Azad Rd, Girjatoli, Torpa, Khunti, Jharkhand 835210, India",,,https://www.google.com/maps/place/?q=place_id:ChIJATTOo0gX9TkRlYYMIMCBcKY,schools
Khunti,Dumardaga,Kendriya Vidyalaya Khunti,"Dumardaga, Dunardaga, Jharkhand 835210, India",,,https://www.google.com/maps/place/?q=place_id:ChIJ02cnq-g99TkROFGhxbvIcVM,schools
Patratu,J7MH+9P4,"DAV PUBLIC SCHOOL PTPS, PATRATU","J7MH+9P4, New Market, Patratu, Jharkhand 829119, India",,,https://www.google.com/maps/place/?q=place_id:ChIJh78fZnrq9DkRXXjpyuieeAU,schools
Patratu,J8M3+586,Dav Public School Patratu,"J8M3+586, Rasda, Patratu, Jharkhand 829143, India",,,https://www.google.com/maps/place/?q=place_id:ChIJAQAAAFDq9DkRNCRc-0utOnI,schools
Patratu,Balmiki nagar,DELHI PUBLIC SCHOOL PATRATU,"Balmiki nagar, Sankul Patratu Rd, Patratu, Jharkhand 829118, India",,,https://www.google.com/maps/place/?q=place_id:ChIJKW-1xYXr9DkRLrjwT8iUAUs,schools
Patratu,Po Diesel Colony Patratu,PM SHRI Kendriya Vidyalaya Patratu,"Po Diesel Colony Patratu, Patratu, Jharkhand 829118, India",,,https://www.google.com/maps/place/?q=place_id:ChIJQyHoccPq9DkREtKAgAMdJpU,schools
Godda,Urjanagar,DAV Public School,"Urjanagar, Mahagama, Jharkhand 814154, India",,,https://www.google.com/maps/place/?q=place_id:ChIJ8SXf2Mpl8DkRkyt6Vi0069E,schools
Godda,Routara,"Dayanand Arya Vedic Public School, Godda","Routara, R6V8+34F, Godda, Jharkhand 814133, India",,,https://www.google.com/maps/place/?q=place_id:ChIJhRwiKC718DkR4rDER0MZgWc,schools
Godda,W7RQ+JVC,Dav public school pathargama,"W7RQ+JVC, Chihari pahad, Pathargama, Kobhara, Jharkhand 814147, India",,,https://www.google.com/maps/place/?q=place_id:ChIJnRLCYDdh8DkRasECG-YqJH4,schools
Godda,Q6XH+85J,"Delhi Public School, Godda","Q6XH+85J, Godda, Sarkanda, Jharkhand 814133, India",,,https://www.google.com/maps/place/?q=place_id:ChIJ1etKKwCL8DkRi5Ns43efEHE,schools
Godda,R6C6+46C,Kendriya Vidyalaya,"R6C6+46C, Fasiya Dangal Rd, Fasia Dangal, Godda, Jharkhand 814133, India",,,https://www.google.com/maps/place/?q=place_id:ChIJVVVVxtD08DkRJ_bvfrztp1Q,schools
Bundu,5J5H+MQF,"Birsa Munda DAV Residential Public School ,Bundu Ranchi","5J5H+MQF, Tau, Burudih, Jharkhand 835204, India",,,https://www.google.com/maps/place/?q=place_id:ChIJX7lyiJ0H9TkRgSgH1EEMBUM,schools
Bundu,88M2+54H,Delhi Public School,"88M2+54H, Bypass Rd, Near Vivekanand Auditorium, SAIL Twp, Dhurwa, Ranchi, Jharkhand 834004, India",,,https://www.google.com/maps/place/?q=place_id:ChIJ4x9vLKDg9DkRhq3Z0iE73as,schools
Bundu,Near,South Point Public School Bundu,"Near, 5H3M+R3H, Rani Chuwa Rd, Bundu, Jharkhand 835204, India",,,https://www.google.com/maps/place/?q=place_id:ChIJq6pa1pQH9TkRww8Aiydnc8Q,schools
Bundu,V24M+PF8,Dps TANDWA ( DELHI PUBLIC SCHOOL),"V24M+PF8, Koshaha Garilong road, Koshaha, Tandwa, Jharkhand 825321, India",,,https://www.google.com/maps/place/?q=place_id:ChIJ1ep32QCx9DkRxZL02nYOdGg,schools
Bundu,Bundu Main Road,Symbiosis Public School,"Bundu Main Road, Edalhatu, Ranchi, Edalhatu, Jharkhand 835204, India",,,https://www.google.com/maps/place/?q=place_id:ChIJY2XJ4wkH9TkR9SJKMXcvp7c,schools
Bundu,Neori,DPS Greater Ranchi,"Neori, vikas, CCP8+4M4, Mesra, Jharkhand 835217, India",,,https://www.google.com/maps/place/?q=place_id:ChIJC1Q9purk9DkRPFan31dgwgI,schools
Bundu,5PP6+385,DAV BUNDU,"5PP6+385, Sonahatu Rd, Sarmali, Jharkhand 835204, India",,,https://www.google.com/maps/place/?q=place_id:ChIJWaEhzyav9TkRlijSUO5_KCc,schools
Bundu,Near Rocky Cinema,Birsa Children Academy,"Near Rocky Cinema, Bundu Road, Bundu, Ranchi, Bundu, Jharkhand 835204, India",4.4,25,https://www.google.com/maps/place/?q=place_id:ChIJl1FMdJoH9TkRaZYXH6C_xYs,schools
Bundu,89JM+W58,Kendriya Vidyalaya Namkum,"89JM+W58, Namkum, Ranchi, Jharkhand 834010, India",,,https://www.google.com/maps/place/?q=place_id:ChIJN6qxPCTj9DkRHUfr1kmfm9U,schools
Bundu,KV Campus,"Kendriya Vidyalaya Sangathan, Regional Office, Ranchi","KV Campus, Pin- 834010, Namkum, Ranchi, Jharkhand 834010, India",,,https://www.google.com/maps/place/?q=place_id:ChIJ3ceBKm_i9DkR_xnzTN3Fvvk,schools
Bundu,Hehal,"Kendriya Vidyalaya CCL,near off ground","Hehal, 97JR+RQ2, Ratu Rd, CCL Colony, Pahartoli, Ranchi, Jharkhand 834005, India",,,https://www.google.com/maps/place/?q=place_id:ChIJCcbzaZXg9DkRnC_mjwp5V6Q,schools
Bundu,Dumardaga,Kendriya Vidyalaya Khunti,"Dumardaga, Dunardaga, Jharkhand 835210, India",,,https://www.google.com/maps/place/?q=place_id:ChIJ02cnq-g99TkROFGhxbvIcVM,schools
Bundu,Doranda,KV Assistance,"Doranda, Ranchi, Jharkhand 834002, India",,,https://www.google.com/maps/place/?q=place_id:ChIJHT9JzLXh9DkRFZgnh0Yw9dA,schools
Bundu,JF8C+J2F,"Kendriya Vidyalaya, Barkakana","JF8C+J2F, Barkakana, Jharkhand 829102, India",,,https://www.google.com/maps/place/?q=place_id:ChIJ8wJmXDDy9DkRcs9wZ23-LF8,schools
Bundu,H.E.C. Campus,Kendriya Vidyalaya HEC,"H.E.C. Campus, Sector 2, Shakha Maidan, near CRPF Battalion, HEC Colony, Dhurwa, Ranchi, Jharkhand 834004, India",,,https://www.google.com/maps/place/?q=place_id:ChIJobSseTzg9DkRFBA4kx_KwJw,schools
Bundu,9CV2+C25,PM SHRI KENDRIYA VIDYALAYA DIPATOLI,"9CV2+C25, Deepatoli, Khelgaon, Ranchi, Dumardaga, Jharkhand 834012, India",,,https://www.google.com/maps/place/?q=place_id:ChIJs-eKlXbj9DkRb3SmaBzljgk,schools
Bundu,Po Diesel Colony Patratu,PM SHRI Kendriya Vidyalaya Patratu,"Po Diesel Colony Patratu, Patratu, Jharkhand 829118, India",,,https://www.google.com/maps/place/?q=place_id:ChIJQyHoccPq9DkREtKAgAMdJpU,schools
Bundu,JCCX+344,Kendriya vidyalaya Bhurukuna,"JCCX+344, New Town-Ship Barkakana, Barkakana, Jharkhand 829103, India",,,https://www.google.com/maps/place/?q=place_id:ChIJtSH39w3y9DkRI5BtFNMEGOE,schools
Bundu,CRPF Camp,Kendriya Vidyalaya CRPF,"CRPF Camp, Tiril, CRPF Campus, Dhurwa, Ranchi, Jharkhand 834004, India",,,https://www.google.com/maps/place/?q=place_id:ChIJAQAAUPDf9DkRdMD697uYz8M,schools
Lohardagga,Dav School,Dav School,"Dav School, Lohardaga, Juriya, Jharkhand 835302, India",,,https://www.google.com/maps/place/?q=place_id:ChIJBUrE73AkizkRdoJ6b36gOHU,schools
Lohardagga,CM8M+984,"Delhi Public School ,Lohardaga","CM8M+984, Lohardaga, Jharkhand 835302, India",,,https://www.google.com/maps/place/?q=place_id:ChIJ63WkFYwjizkR_HAFgdwhPos,schools
Lohardagga,9QF3+4C4,Kendriya Vidyalaya Lohardaga,"9QF3+4C4, Akashi - Lohardaga Rd, Nadiya, Lohardaga, Udrangi, Jharkhand 835302, India",,,https://www.google.com/maps/place/?q=place_id:ChIJN58cZgIlizkRWxpm0ILnZVo,schools
Silli,9VR6+M94,"MAS DAV Public School, Silli, Jharkhand","9VR6+M94, Sulumjuri, Bansaruli, Jharkhand 835101, India",,,https://www.google.com/maps/place/?q=place_id:ChIJK0mGfZ1M9DkRQs7DOQi0sbs,schools
Silli,88M2+54H,Delhi Public School,"88M2+54H, Bypass Rd, Near Vivekanand Auditorium, SAIL Twp, Dhurwa, Ranchi, Jharkhand 834004, India",,,https://www.google.com/maps/place/?q=place_id:ChIJ4x9vLKDg9DkRhq3Z0iE73as,schools
Silli,9R6X+FXJ,S S+2 HIGH SCHOOL SILLI,"9R6X+FXJ, Silli Main Rd, Sulumjuri, Jharkhand 835102, India",4.6,5,https://www.google.com/maps/place/?q=place_id:ChIJm3Rnl2JL9DkR96XrL8mrVR4,schools
Silli,Neori,DPS Greater Ranchi,"Neori, vikas, CCP8+4M4, Mesra, Jharkhand 835217, India",,,https://www.google.com/maps/place/?q=place_id:ChIJC1Q9purk9DkRPFan31dgwgI,schools
Silli,Hehal,"Kendriya Vidyalaya CCL,near off ground","Hehal, 97JR+RQ2, Ratu Rd, CCL Colony, Pahartoli, Ranchi, Jharkhand 834005, India",,,https://www.google.com/maps/place/?q=place_id:ChIJCcbzaZXg9DkRnC_mjwp5V6Q,schools
Silli,9CV2+C25,PM SHRI KENDRIYA VIDYALAYA DIPATOLI,"9CV2+C25, Deepatoli, Khelgaon, Ranchi, Dumardaga, Jharkhand 834012, India",,,https://www.google.com/maps/place/?q=place_id:ChIJs-eKlXbj9DkRb3SmaBzljgk,schools
Silli,Doranda,KV Assistance,"Doranda, Ranchi, Jharkhand 834002, India",,,https://www.google.com/maps/place/?q=place_id:ChIJHT9JzLXh9DkRFZgnh0Yw9dA,schools
Silli,Dumardaga,Kendriya Vidyalaya Khunti,"Dumardaga, Dunardaga, Jharkhand 835210, India",,,https://www.google.com/maps/place/?q=place_id:ChIJ02cnq-g99TkROFGhxbvIcVM,schools
Silli,KV Campus,"Kendriya Vidyalaya Sangathan, Regional Office, Ranchi","KV Campus, Pin- 834010, Namkum, Ranchi, Jharkhand 834010, India",,,https://www.google.com/maps/place/?q=place_id:ChIJ3ceBKm_i9DkR_xnzTN3Fvvk,schools
Silli,Training School Campus,Kendriya Vidyalaya Gumla,"Training School Campus, Karam Toli Road, Gumla, Jharkhand 835207, India",4.3,117,https://www.google.com/maps/place/?q=place_id:ChIJCflpDDDpijkRFtFw0491UBQ,schools
Silli,H.E.C. Campus,Kendriya Vidyalaya HEC,"H.E.C. Campus, Sector 2, Shakha Maidan, near CRPF Battalion, HEC Colony, Dhurwa, Ranchi, Jharkhand 834004, India",,,https://www.google.com/maps/place/?q=place_id:ChIJobSseTzg9DkRFBA4kx_KwJw,schools
Silli,Kendu post jabra,Kendriya Vidyalaya Simaria Chatra,"Kendu post jabra, ps, Simaria Khurd, Banhe, Jharkhand 825103, India",,,https://www.google.com/maps/place/?q=place_id:ChIJZQbafamqjDkROc7DsUYcjZs,schools
Silli,89JM+W58,Kendriya Vidyalaya Namkum,"89JM+W58, Namkum, Ranchi, Jharkhand 834010, India",,,https://www.google.com/maps/place/?q=place_id:ChIJN6qxPCTj9DkRHUfr1kmfm9U,schools
Silli,9QCX+4JG,KGBV Silli,"9QCX+4JG, Unnamed Road, Bansiya, Barkitanr, Jharkhand 835102, India",3,2,https://www.google.com/maps/place/?q=place_id:ChIJ3eqy4a9N9DkRBCu0FV704qc,schools
Silli,PGQF+267,Kendriya Vidyalaya Latehar,"PGQF+267, Kinamanr, Jharkhand 829206, India",,,https://www.google.com/maps/place/?q=place_id:ChIJz_1-sYprizkRhbUz1jsNbPo,schools
Silli,CRPF Camp,Kendriya Vidyalaya CRPF,"CRPF Camp, Tiril, CRPF Campus, Dhurwa, Ranchi, Jharkhand 834004, India",,,https://www.google.com/maps/place/?q=place_id:ChIJAQAAUPDf9DkRdMD697uYz8M,schools
Silli,Po Diesel Colony Patratu,PM SHRI Kendriya Vidyalaya Patratu,"Po Diesel Colony Patratu, Patratu, Jharkhand 829118, India",,,https://www.google.com/maps/place/?q=place_id:ChIJQyHoccPq9DkREtKAgAMdJpU,schools
Silli,88Q9+R8H,"Kendriya Vidyalaya, Hinoo, AG More","88Q9+R8H, Hinoo Main Rd, AG More, Shyamali Colony, Doranda, Ranchi, Jharkhand 834002, India",,,https://www.google.com/maps/place/?q=place_id:ChIJN5l_C5fh9DkRGX_jPZJXaMY,schools
Silli,HCFR+7PC,"Kendriya Vidyalaya, Surda","HCFR+7PC, Surda - Kadandih Rd, Ghatshila, Sohada, Jharkhand 832303, India",,,https://www.google.com/maps/place/?q=place_id:ChIJs5lmStz3HToRaM0XD8DsmDI,schools
Silli,Piprakala,Kendriya Vidyalaya Garhwa,"Piprakala, Gaytri Nagar, 4RXF+7FR, Garhwa, Jharkhand 822114, India",,,https://www.google.com/maps/place/?q=place_id:ChIJUR6uC-0OjDkRQ3GkfQXUO14,schools
Silli,Silli,Govt. Middle School Silli Board,"Silli, near Middle School, Tutki, Jharkhand 835102, India",,,https://www.google.com/maps/place/?q=place_id:ChIJXwLMXpdM9DkRMwldQ2uhWUU,schools
Silli,South Settlement Railway Engineering Colony,Kendriya Vidyalaya Tatanagar,"South Settlement Railway Engineering Colony, 605, Tatanagar, near Railway Station, Tata Nagar, Khasmahal, Jugsalai, Jamshedpur, Jharkhand 831002, India",,,https://www.google.com/maps/place/?q=place_id:ChIJC9Errsz89TkRr_B8DAL6oaE,schools
Silli,JF8C+J2F,"Kendriya Vidyalaya, Barkakana","JF8C+J2F, Barkakana, Jharkhand 829102, India",,,https://www.google.com/maps/place/?q=place_id:ChIJ8wJmXDDy9DkRcs9wZ23-LF8,schools
Silli,Officer Hostel No 02,Kendriya Vidyalaya CTPS Chandrapura,"Officer Hostel No 02, CTPS, DVC, D Type Colony Rd, Chandrapura, Ghatiari, Jharkhand 828403, India",,,https://www.google.com/maps/place/?q=place_id:ChIJoT7n5TwY9DkRXu7lNT0Me5I,schools
Barkagaon,SAWANG COLLIERY,DAV PUBLIC SCHOOL,"SAWANG COLLIERY, CCL, Bokaro, Gumia, Jharkhand 829111, India",,,https://www.google.com/maps/place/?q=place_id:ChIJj1KVAo8-9DkR376040XoK6o,schools
Barkagaon,V5H8+927,Prameshwari DAV School Garri Khurd,"V5H8+927, Garri Khurd, Jharkhand 825311, India",5,2,https://www.google.com/maps/place/?q=place_id:ChIJJWm_Nsuk9DkR2wFpp-cOEHo,schools
Barkagaon,294P+96J,DAV Public School,"294P+96J, Dipugarha, Hazaribagh, Jharkhand 825301, India",,,https://www.google.com/maps/place/?q=place_id:ChIJzYgu10Kc9DkRvZRNUdsVE94,schools
Barkagaon,Grand Trunk Rd,D.A.V PUBLIC SCHOOL BARHI,"Grand Trunk Rd, near Sdo Office, Barhi, Konra, Jharkhand 825405, India",,,https://www.google.com/maps/place/?q=place_id:ChIJPZ0N2SJw8zkRi12TEYcImNE,schools
Barkagaon,Sur,"D.A.V Public School, Bachra","Sur, Vihar Colony, Bachra, Jharkhand 829201, India",,,https://www.google.com/maps/place/?q=place_id:ChIJj4RY6NS39DkR-QMpWaBVfII,schools
Barkagaon,V4XX+FQ4,DAV PUBLIC SCHOOL BELTU,"V4XX+FQ4, Gosai sthan Road, Beltu, Jharkhand 825311, India",5,1,https://www.google.com/maps/place/?q=place_id:ChIJeQlKMm6l9DkRry-KNh9czPw,schools
Barkagaon,J8FH+C2,D.A.V. Public School,"J8FH+C2, Balkudra, Jharkhand 829143, India",,,https://www.google.com/maps/place/?q=place_id:ChIJCTqcxyzr9DkRoGVdjhqull4,schools
Barkagaon,DAV Public School,"DAV Public School, Urimari","DAV Public School, Urimari, Jharkhand 825311, India",,,https://www.google.com/maps/place/?q=place_id:ChIJ5fmwiimV9DkRAfvOyWbKXV8,schools
Barkagaon,8378+77,D.A.V ALOK PUBLIC SCHOOL,"8378+77, Garhagaon, Jharkhand 835202, India",,,https://www.google.com/maps/place/?q=place_id:ChIJeathsUTX9DkRIMWCIQuvXA0,schools
